eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary
1.99603E+11,1996,3,14,,0,,44,China,4,East Asia,Hainan,Unknown,20.017378,110.349229,4,0,,
1.99603E+11,1996,3,17,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99603E+11,1996,3,18,,0,,44,China,4,East Asia,Guangdong,Shenzen,22.543099,114.057868,1,0,,
1.99603E+11,1996,3,22,,0,,44,China,4,East Asia,Sichuan,Chengdu,30.658601,104.064856,1,0,,
1.99603E+11,1996,3,23,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99604E+11,1996,4,1,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99604E+11,1996,4,1,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99604E+11,1996,4,1,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99604E+11,1996,4,26,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99604E+11,1996,4,29,,0,,44,China,4,East Asia,Unknown,Unknown,,,5,0,,
1.99605E+11,1996,5,10,,0,,44,China,4,East Asia,Xinjiang,Kashgar,39.4704,75.989755,1,0,,
1.99605E+11,1996,5,12,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99605E+11,1996,5,15,,0,,89,Hong Kong,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,,
1.99606E+11,1996,6,16,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99606E+11,1996,6,16,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99607E+11,1996,7,7,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99607E+11,1996,7,12,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99607E+11,1996,7,17,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99607E+11,1996,7,17,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,20,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99607E+11,1996,7,22,,0,,201,Taiwan,4,East Asia,Kinmen,Quemoy,24.436667,118.318333,1,0,,
1.99608E+11,1996,8,5,,0,,44,China,4,East Asia,Shaanxi,Xian,34.264987,108.944269,1,0,,
1.99608E+11,1996,8,9,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99608E+11,1996,8,12,,0,,44,China,4,East Asia,Shandong,Sunbo,35.962798,116.685184,1,0,,
1.99608E+11,1996,8,13,,0,,184,South Korea,4,East Asia,Seoul,Seoul,37.566535,126.977969,1,0,,
1.99608E+11,1996,8,25,,0,,44,China,4,East Asia,Shanghai,Shanghai,31.231763,121.484443,1,0,,
1.99609E+11,1996,9,12,,0,,44,China,4,East Asia,Jiangxi,Guixi,28.292519,117.245497,1,0,,
1.99609E+11,1996,9,29,,0,,44,China,4,East Asia,Sichuan,Santai,31.097665,105.090611,1,0,,
1.9961E+11,1996,10,3,,0,,89,Hong Kong,4,East Asia,Hong Kong,Kwong Wah,22.315219,114.172464,1,0,,
1.9961E+11,1996,10,9,,0,,89,Hong Kong,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,,
1.9961E+11,1996,10,18,,0,,201,Taiwan,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,,
1.9961E+11,1996,10,24,,0,,101,Japan,4,East Asia,Chiba,Chiba,35.607221,140.10627,1,0,,
1.99611E+11,1996,11,15,,0,,44,China,4,East Asia,Guangdong,Guangzhou,23.129163,113.264435,1,0,,
1.99611E+11,1996,11,21,,0,,201,Taiwan,4,East Asia,Taichung,T'ao-yuan,24.25692,121.262332,1,0,,
1.99611E+11,1996,11,23,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99611E+11,1996,11,26,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99611E+11,1996,11,30,,0,,201,Taiwan,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,,
1.99612E+11,1996,12,18,,0,,44,China,4,East Asia,Henan,Zhengzhou,34.746611,113.625355,1,0,,
1.99612E+11,1996,12,23,,0,,101,Japan,4,East Asia,Gunma,Isesaki,36.311364,139.19677,1,0,,
1.99612E+11,1996,12,25,,0,,44,China,4,East Asia,Tibet,Lhasa,29.657978,91.1011,1,0,,
1.99702E+11,1997,2,3,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99702E+11,1997,2,10,,0,,44,China,4,East Asia,Guangdong,Guangzhou,23.129163,113.264435,1,0,,
1.99702E+11,1997,2,11,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99702E+11,1997,2,11,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99702E+11,1997,2,11,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99702E+11,1997,2,11,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99702E+11,1997,2,17,,0,,101,Japan,4,East Asia,Kochi,Unknown,33.559706,133.531079,4,0,,
1.99702E+11,1997,2,25,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825645,87.616823,1,0,,
1.99702E+11,1997,2,25,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825645,87.616823,1,0,,
1.99702E+11,1997,2,25,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825645,87.616823,1,0,,
1.99702E+11,1997,2,25,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825645,87.616823,1,0,,
1.99703E+11,1997,3,1,,0,,44,China,4,East Asia,Xinjiang,Urumqi,43.825645,87.616823,1,0,,
1.99703E+11,1997,3,1,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99703E+11,1997,3,3,,0,,44,China,4,East Asia,Xinjiang,Yining,43.910881,81.318657,1,0,,
1.99703E+11,1997,3,6,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,
1.99703E+11,1997,3,7,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,
1.99703E+11,1997,3,10,,0,,201,Taiwan,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,,
1.99703E+11,1997,3,16,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,
1.99703E+11,1997,3,23,,1,25/03/1997,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,
1.99704E+11,1997,4,7,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99704E+11,1997,4,8,,0,,101,Japan,4,East Asia,Chiba,Narashino,35.680432,140.026526,1,0,,
1.99704E+11,1997,4,9,,0,,44,China,4,East Asia,Xinjiang,Kuytun,44.426529,84.903267,1,0,,
1.99704E+11,1997,4,11,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99704E+11,1997,4,17,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99705E+11,1997,5,12,,0,,44,China,4,East Asia,Guangdong,Dongguan,23.135618,113.301859,1,0,,
1.99705E+11,1997,5,12,,0,,44,China,4,East Asia,Xinjiang,Unknown,43.793028,87.627812,4,0,,
1.99706E+11,1997,6,17,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99707E+11,1997,7,6,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99707E+11,1997,7,11,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99707E+11,1997,7,14,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,
1.99707E+11,1997,7,29,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99707E+11,1997,7,30,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99707E+11,1997,7,30,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99707E+11,1997,7,31,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99709E+11,1997,9,4,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.9971E+11,1997,10,1,,0,,44,China,4,East Asia,Xinjiang,Kuytun,44.426529,84.903267,1,0,,
1.9971E+11,1997,10,4,,0,,44,China,4,East Asia,Xinjiang Uyghur,Unknown,43.793028,87.627812,4,0,,
1.99711E+11,1997,11,12,,0,,101,Japan,4,East Asia,Chiba,Narita,35.772163,140.321777,1,0,,
1.99712E+11,1997,12,8,,0,,117,Macau,4,East Asia,Macau,Macau,22.192266,113.547631,1,0,,
1.99712E+11,1997,12,15,,0,,44,China,4,East Asia,Henan,Huaiyang,33.73426,114.888501,1,0,,
1.99802E+11,1998,2,2,,0,,101,Japan,4,East Asia,Chiba,Narita,35.772163,140.321777,1,0,,"02/02/1998: A bomb attack on New Tokyo International Airport in Japan slightly injured one airport worker. Three bombs were launched from the parking lot of a nearby hotel in Narita, Chiba prefecture. The bombs exploded near the airport's cargo buildings. The ultra-leftist Revolutionary Workers Party took responsibility for the attack in letters sent to Tokyo. No one was killed in the incident."
1.99802E+11,1998,2,14,,0,,44,China,4,East Asia,Hubei,Wuhan,30.593087,114.305357,1,0,,"02/14/1998: At least 50 people were killed in an explosion on a bus in Wuhan city in the central Chinese province of Hubei. The blast rocked the bus, engulfing it in flames, damaging nearby vehicles and apartments and injuring several passersby. The exact number of casualties was unknown, and perpetrator group was not identified."
1.99805E+11,1998,5,1,,0,,117,Macau,4,East Asia,Macau,Macau,22.19328,113.548296,1,0,This incident occurred 43 miles outside of Hong Kong.,"05/01/1998: A remote bomb detonated under the car belonging to Judiciary Police Director Dr. Antonio Marques Baptista as he approached it near Hong Kong, China. The explosion caused damage to the car but no casualties. No group claimed credit for the attack which was believed to be in response to a crackdown on the Triad criminal organization."
1.99805E+11,1998,5,8,,0,,117,Macau,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,,"05/08/1998: A number of Molotov cocktails were thrown at a number of vehicles and motorcycles in Macau, China. The attacks, which occurred within a two-hour period, damaged 14 vehicles and 8 motorcycles, but caused no injuries. Two shops were also affected by the fire but suffered only minor damage. The group 14 K Triad was suspected in the attack."
1.99805E+11,1998,5,8,,0,,44,China,4,East Asia,Xinjiang Uyghur,Ghulja,43.977138,81.527454,1,0,,"05/08/1998: A Chinese elementary school in Ghulje, China was attacked with an unknown chemical agent. It is unknown who committed the act, but 150 people were reported injured during the incident."
1.99805E+11,1998,5,11,,0,,117,Macau,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,,"05/11/1998: A private car was set ablaze on Avenida de Horta e Costa about 3:30 am in Macau, China. The blaze, which was quickly extinguished by firemen, caused no injuries. The attack was part of a wave of similar attacks, believed to have been perpetrated by the 14 K Triad."
1.99805E+11,1998,5,11,,0,,117,Macau,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,,"05/11/1998: One hour following a similar attack on a private vehicle, three cars and 15 motorcycles parked on Avenida de Venceslau de Morais in Macau, China were set ablaze. The attack was part of a wave of similar attacks, believed to have been perpetrated by the 14 K Triad."
1.99805E+11,1998,5,11,,0,,117,Macau,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,,"05/11/1998: Following the arrest of eight suspects related to a string of similar attacks, a motorcycle was set ablaze near the Lan Heung Hok restaurant in Macau, China. There were no casualties reported. The attack was believed to have been perpetrated by the 14 K Triad."
1.99809E+11,1998,9,8,,0,,117,Macau,4,East Asia,Macau,Macao,22.192266,113.547631,1,0,,"09/08/1998: Fifteen people were injured in Macau, China, when an explosion went off on a parked motorcycle. The explosion was detonated as policemen and journalists crowded around the scene of a car bomb, which had gone off 20 minutes earlier. No one was killed, and no group claimed responsibility for the attack."
1.99904E+11,1999,4,20,,0,,44,China,4,East Asia,Ningxia Hui,Yinchuan,38.487194,106.230909,1,0,,"04/20/1999: Four policemen were killed in Yinchuan, Ningxia Autonomous Region, China, when a bomb, placed by unknown perpetrators, exploded."
1.99904E+11,1999,4,27,,0,,101,Japan,4,East Asia,Chiba,Narita,35.772163,140.321777,1,0,,"04/27/1999: A car exploded near the Narita Airport, in Chiba Prefecture, Japan. It was suspected that this was an attack against the airport in protest of its expansion. The perpetrators of this incident were unknown."
1.99906E+11,1999,6,24,,0,,44,China,4,East Asia,Sichuan,Chengdu,30.658601,104.064856,1,0,near the city's railway station,"06/24/1999: A bomb exploded on a bus in the southwestern city of Chengdu, China, near the railway station. One person was killed and at least fifty sustained injuries, thirty of them serious. Some believe the attack could have been perpetrated by Xinjiang separatists, as many people from the region have migrated to Chengdu to work. No substantive evidence has been found linking the attack to Islamic separatism, however. There has been tension in Xinjiang between the majority Muslim population and the minority Han Chinese."
1.99911E+11,1999,11,9,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,"11/09/1999: A bomb exploded in Tokyo, Japan, at the garage of Gennojo Ito, an official at Tokyo's Narita airport. Authorities believed the bomb was planted by leftist rebels opposing the airport's expansion. No casualties resulted from the incident. It was unknown who was responsible for the incident."
2.00001E+11,2000,1,0,01/04/2000,0,,101,Japan,4,East Asia,"Naka District, Ibaraki",Tokaimura,36.46667,140.56667,1,0,"Near the uranium processing plant belonging to JCO Co in Taikaimura, Japan","1/4/2000: A crude explosive device was found in a bag near the uranium processing plant belonging to JCO Co in Taikaimura, Japan. The plant was the site of Japan's worst nuclear accident. The timer on the device was not turned on so the device did not explode. There was also a notebook in the bag with the name of the perpetrator on it. Tatsufumi Oshiba was arrested for the offence. He admitted to leaving the device as well as being responsible for other incidents in the weeks leading up to the failed Taikaimura attempt. He said he was angry at JCO Co for a nuclear accident that had occurred in the area."
2.00002E+11,2000,2,15,,0,,44,China,4,East Asia,Beijing,Beijing,39.905556,116.395833,1,0,,"02/15/2000: An unidentified suicide bomber detonated his device in the Tiananmen Square in Beijing, China. The bomber was killed in the attack. Reports did not indicate if there were other injuries and/or casualties."
2.00006E+11,2000,6,6,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/06/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Imperial Household Agency. No injuries were reported in the incident.
2.00006E+11,2000,6,6,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/06/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Defense Ministry. No injuries were reported in the incident.
2.00006E+11,2000,6,6,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/06/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese National Public Safety Commission. No injuries were reported in the incident.
2.00006E+11,2000,6,6,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/06/2000: Tsugio Uchinishi sent envelops stuffed with monazite to the Japanese Education Ministry. No injuries were reported in the incident.
2.00006E+11,2000,6,6,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/06/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese National Police Agency. No injuries were reported in the incident.
2.00006E+11,2000,6,7,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/07/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Science and Technology Agency. No injuries were reported in the incident.
2.00006E+11,2000,6,8,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/08/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Agency of Natural Resources and Energy. No injuries were reported in the incident.
2.00006E+11,2000,6,8,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/08/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Home Affairs Ministry. No injuries were reported in the incident.
2.00006E+11,2000,6,8,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,06/08/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Japanese Public Security Investigation Agency. No injuries were reported in the incident.
2.00006E+11,2000,6,8,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,"06/08/2000: Tsugio Uchinishi sent envelopes stuffed with monazite to the Office of Japanese Prime Minister, Mr. Yoshiro Mori. No injuries were reported in the incident."
2.00007E+11,2000,7,3,,0,,101,Japan,4,East Asia,Tokyo,Fussa,35.73845,139.326932,1,0,,"07/03/2000: Two steel pipes were fired at a U.S. army base at Yokota, Tokyo Prefecture, by suspected anti-base radicals. No casualties were reported from the incident."
2.00008E+11,2000,8,2,,0,,89,Hong Kong,4,East Asia,Hong Kong,Hong Kong,22.281867,114.161326,1,0,,"08/02/2000: A group of armed mainland Chinese protestors attacked staff at Hong Kong's Immigration Tower demanding the right to live in Hong Kong, China. At least 36 people were injured, some seriously, when the protestors stabbed officials with knives and then set fire to themselves. Six arrests were made."
2.00008E+11,2000,8,26,,0,,101,Japan,4,East Asia,Tokyo,Setagaya,35.689125,139.747742,1,0,,"08/26/2000: An explosion damaged a car belonging to Transport Ministry employee, Katsuhiro (""Masahiro""] Yamaguchi, that was parked in the garage of his home in Setagaya, Japan. There were no casualties. Although no group claimed responsibility for the attack, the police suspected leftist guerillas."
2.00009E+11,2000,9,27,,0,,44,China,4,East Asia,Inner Mongolia,Baotou,40.824868,111.757895,4,1,A Xinhua Airlines flight departing from Baotou and arriving in Beijing,"9/27/2000: At least one assailant attempted to hijack a Xinhua Airlines flight midair that had departed from Baotou, Inner Mongolia, China, and was scheduled to arrive in Beijing, China. The hijacker was subdued by crew members on board and the plane safely landed in Jinan, China. None of the 143 passengers on board were injured in the attack although one pilot was wounded. The motive behind the attack is unknown."
2.00011E+11,2000,10,26,,0,,44,China,4,East Asia,Tibet,Lhasa,29.657978,91.1011,1,0,Outside of a court building in Lhasa,"10/26/2000: An explosion was reported by the Tibet Information Network (TIN) as having occurred in Lhasa, Tibet, China. No one was harmed in the explosion, believed to have taken place at a court building, and nothing was damaged. No group claimed responsibility for the attack and the motive is unknown, although TIN does note that the explosion followed the appointment of a new party secretary for Tibet."
2.00011E+11,2000,11,26,,0,,44,China,4,East Asia,Hubei,Wuhan,30.593087,114.305357,1,0,Hankou Shangdao coffee shop in Wuhan City,"11/26/2000: A waiter found an explosive device underneath a table in the Hankou Shangdao coffee shop in Wuhan City, China. After the device was relocated to a parking lot, Mao Jiantung, a bomb expert, attempted to defuse it, but it detonated during the attempt. Mao Jiantung's right hand was blown off when the device exploded. No group has claimed responsibility for the attack and the motive is unknown."
2.00011E+11,2000,11,29,,0,,89,Hong Kong,4,East Asia,New Territories,Yuen Long,22.444469,114.0258,1,0,A junction in Yuen Long in the New Territories,"11/29/2000: A bomb exploded in a private car at a junction in Yuen Long in the New Territories, Hong Kong. The driver of the car was injured in the explosion. No group has claimed responsibility for the attack and the motive is unknown."
2.00101E+11,2001,1,23,,0,,101,Japan,4,East Asia,Kanto,Tokyo,35.689125,139.747742,1,0,The victim's home in Tokyo,"1/23/2001: A bomb exploded in the garage of Toshiyuki Suzuki, a New Tokyo International Airport Authority employee, in Tokyo, Kanto, Japan. No one was hurt in the explosion; however, two cars were damaged as was the roof of the garage. Members of the Chukakuha Revolutionary Army claimed responsibility for the attack, stating it was in opposition to the construction of another runway at Narita airport."
2.00101E+11,2001,1,28,,0,,89,Hong Kong,4,East Asia,New Territories,Tuen Mun,22.39159,113.97092,1,0,A phone booth located at the junction of Tin King and Ming Kum roads,"1/28/2001: An HKT Pacific Century CyberWorks public pay-phone exploded at the junction of Tin King and Ming Kum roads, Tuen Mun, New Territories, Hong Kong. Upon investigation, authorities determined that the blast was caused by small explosives. Two men were taken into custody in connection with the Tuen Mun explosion, as well as two other phone booth explosions. The motive behind the incident is unclear."
2.00102E+11,2001,2,4,,0,,44,China,4,East Asia,Yunnan,Kunming,25.037721,102.722202,1,0,,"02/04/2001: Unknown attackers attempted to set off a bomb in the New Century Mansion department store in Kunming, capital of China's Yunnan Province. The bomb’s detonator exploded causing minor damage to the men’s restroom at the store, but failing to set off the bomb next to it. No one was hurt in the bombing. No group claimed responsibility for the attack."
2.00102E+11,2001,2,3,,0,,184,South Korea,4,East Asia,Yeongnam,Daegu,35.871435,128.601445,1,0,Outside of the Taegu Civil Stadium,"2/3/2001: A bomb hidden in a briefcase was discovered outside of the Civil Stadium in Taegu, Yeongnam, South Korea. Two individuals driving by spotted the briefcase, brought it into their van, and tried opening it. The briefcase exploded, causing minor injuries to both individuals. No group has claimed responsibility for the device."
2.00104E+11,2001,4,2,,0,,201,Taiwan,4,East Asia,Taoyuan,T'ao-yuan,24.25692,121.262332,1,0,,"04/02/2001: An unidentified assailant threw a Molotov cocktail at a school in Taoyuan, Taiwan, killing two and injuring 18 more."
2.00107E+11,2001,7,9,,0,,44,China,4,East Asia,Hubei,Wuhan,30.593087,114.305357,1,0,Qingshan district,"07/09/2001: An attempt to bomb a karaoke bar was thwarted by police in the central Chinese city of Wuhan, and four suspects were arrested. Two of the four explosive devices were found in a handbag carried by one of the suspects. Upon arrest the suspect admitted that two other criminals were hiding nearby. The report did not give any motive for the attempted bombing, and did not report any details on the four suspects."
2.00108E+11,2001,8,7,,0,,101,Japan,4,East Asia,Tokyo,Tokyo,35.689125,139.747742,1,0,,"08/07/2001: Unknown perpetrators set off an explosive device in a lot adjacent to the office of the Japanese Society for History Textbook Reform in Tokyo, Japan. A fire was started, resulting in minor property damage. No injuries resulted from this incident."
